SINGLE-DAY EXECUTION TRACE — EURUSD M15 — 2022-11-04
Data inspection window: 2022-11-03 22:00 UTC to 2022-11-04 23:45 UTC
07:00 LOCK | Asian High=0.97963 Low=0.97481 Range=48.2 pips SL distance=12.1 pips Close=0.97640
Session type=None | Momentum filter disabled=False | Bias=None | M15 structure=None | New-entry cutoff=18:00 UTC | Entry mode=limit

[00] 2022-11-04 07:00 UTC | O=0.97639 H=0.97830 L=0.97639 C=0.97804 | GATES circuit=OPEN cooldown=CLEAR spread=1.00p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False
[41] 2022-11-04 17:15 UTC | O=0.99171 H=0.99343 L=0.99147 C=0.99333 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[42] 2022-11-04 17:30 UTC | O=0.99334 H=0.99421 L=0.99334 C=0.99418 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[43] 2022-11-04 17:45 UTC | O=0.99418 H=0.99493 L=0.99378 C=0.99486 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[44] 2022-11-04 18:00 UTC | O=0.99486 H=0.99582 L=0.99444 C=0.99579 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[45] 2022-11-04 18:15 UTC | O=0.99579 H=0.99611 L=0.99509 C=0.99552 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[46] 2022-11-04 18:30 UTC | O=0.99552 H=0.99628 L=0.99524 C=0.99624 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[47] 2022-11-04 18:45 UTC | O=0.99623 H=0.99667 L=0.99597 C=0.99608 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[48] 2022-11-04 19:00 UTC | O=0.99606 H=0.99638 L=0.99586 C=0.99616 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[49] 2022-11-04 19:15 UTC | O=0.99617 H=0.99637 L=0.99603 C=0.99628 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[50] 2022-11-04 19:30 UTC | O=0.99628 H=0.99630 L=0.99567 C=0.99593 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False

[51] 2022-11-04 19:45 UTC | O=0.99591 H=0.99609 L=0.99563 C=0.99594 | GATES circuit=OPEN cooldown=CLEAR spread=1.20p(model) | SIGNAL low_sweep=False high_sweep=False close_sweep_low=False close_sweep_high=False
